order_id,products
1756244,25623 40910
2299544,4210 12797 13176 16262 21376 22035 27845 28156 29487 29594 32734 41844 45007 47209 47626 49131
2253582,2132 5212 5785 6822 8277 8518 16908 17312 21903 24964 30233 31717 32839 33401 34126 34497 35939 36695 39812 42244 43154 44910 48037
2034170,1511 3599 4658 10768 11068 11737 13176 20947 21903 26209 27695 30881 33198 45468 45603
409197,8424 15261 24964 25890 41220 46979 47626
1756493,10831 41950 42828 46516
1175635,5450 16797 28985 31717 39475 40706 42768 45007 45063
575182,30489
1474348,16282
2856335,4605 21938 26209 33825
345715,4232 7521 10070 12807 16908 17150 23049 23215 27086 29447 33084 43338 44740 47015 48822 49022
1421003,5438 9339 11140 11481 14095 17794 17878 18918 21137 21560 23375 31562 33647 33731 34243 47209 49621
2749549,36301
2123536,6046 20255 38293 46979
1484038,11520 21903 38293 47766
2465987,11520 21137 22369 25499 25837 29594 31635 31717 37067 39561 45063 46584 47209
33707,5386 6448 7116 7644 9851 19348 20156 26209 31865 35234 36422 37376 40593 41373 43631 46842 47766 47941 48645
2448812,21868 43631 47877
998679,5015 5876 7781 22035 22935 27104 27521 44632 47766 49191
3011002,13176 16773 20995 21903 34217 47626
1705400,141 4957 13249 17795 33754 33787 41890
768261,1695 3464 3682 6292 8277 13176 21385 38456 47209
1252887,41131 46088
7074,4297 6606 8012 14233 14651 17396 19660 19821 20009 20754 21616 21646 22035 33957 35914 37067 37552 42265 42450 46969 47209
1343336,9411 13249
1860889,137
3065046,5501 46361 47766
233088,2589 5115 21137 21872 23986 31015 37687 38456 47766 48859
77570,7781 8174 10749 13176 20082 21137 21903 37646 39928 42736 43768 44359 47209 47788
1597509,2825 5652 9424 13176 13829 16759 17706 17985 21137 22035 24852 26165 32747 36695 36717 37646 37754 38383 40706 41806 42701 43394 44449 46906 47630 48186
79762,5077 7781 15613 21137 21386 21903 30391 33198 33303 36735 47209 49235
2339219,1560 3873 16797 42943 47626
3147192,9839 12341 13176 17207 17902 17976 21292 21903 30450 33768 38768
1670410,13176 21616 27959 30489 34126 40604
2999716,13176 13768 24852 25347 36046 43611
331042,2974 7682 9405 12817 13351 13954 17615 25513 30352 33198 34027 34386 38433
761136,4920 37067 41950
1451916,4472 14437 20899 22035 22963 23265 24841 25659 27104 28058 32689 33370 39475 39561 43086 43643 45948 46516 48104
1930900,4724 6184 9644 10227 12341 17122 17924 31759 33000 36534 46061
191735,9505 10685 13511 13560 13640 16797 20084 21376 21513 22159 24363 24852 31371 39275 40174 40396 42091 42265 43654 43728 45066 46955 47766 48246 49396
2029302,1099 5303 7156 13176 21137 21616 22035 22935 25072 26209 27086 27344 27845 28204 30391 35921 36313 36735 38739 41165 42342 43504 45007 46194 46979 47042 47209
2755022,264 7156 10840 11076 12427 12576 13176 16897 30353 36020 36316 41360 43279 45747 47977
1546775,27316 42913 44177
2069428,2433 3298 4920 6184 6760 12341 12916 19767 38928 41787 46632 47402 49235
1522355,5360 21783 26790 27845 27966 39160 47652
114875,6396 13176 19348 22169 23339 24852 32303 43772 44580 48205
1427190,24852 37414
1335847,14882 15902 34789 47877
621715,2825 3849 9839 13083 15649 21614 21616 22035 27104 48679
637462,4952 10339 13198 13646 16797 17530 22089 27086 27413 35221 41658 44051 47626 47766 49519
2012814,8174 21903 25659 26209 27845 30489 34668 37646 44910
3379599,16797 17191 24838 44632 46906
1843519,196 6184
624080,30233
595328,18439 24852 25740 26312 30696 46595
1416182,148 2078 3957 8277 9808 10621 13166 13517 15040 16617 17568 19731 21903 22825 23986 25552 27888 27966 35535 39928 45200 47766 48679
617532,4920 10529 21137 24852 36929
2483812,2311
2207518,1999 11888 21872 22959 27086 30463 35108 47885
2991049,9036 17191 21709 22556 34347 36284 39495 45007
1150075,10895 12276 12683 24343 25986 26768 30212
1022557,9839 24852 25095 28204 39928
3301937,10957 12683 28688 34583 44830 46877 47877 47971 49605
2555210,6341 17461 17704 20842 21405 21616 22888 23165 37646 45763
1495025,2536 16797 17334 35473 35619 35921 37229
445640,22089 23044 24852 25949 33540 34335 45866 47141 48577
362010,8571 20955
1976326,4920 4947 5959 6361 17652 21955 22035 24852 26683 37646 41844 42803 44795 47521 47990 49235
415884,4576 5449 10895 12496 13560 30391 35946 39275 39928 40396 42450 47766
2720937,8479 9387 16797 21137 24852 26604 27344 28199 28204 39877 45599 47626
958248,1240 10634 14633 18670 19862 20015 30122 38249 44953 49075
2120838,14280 32497 41787
854486,6166 7306 7556 38941 38948 48800
190729,24852 38739
2031943,2391 10607 14999 19057
667763,4210 7916 22935 26131 28373 30391 34969 36144 42585 44008 44142 49683
708198,4097 24852 39812 46979
2631917,3407 12384 15134 22129 30776 37262 41148 44570 45769
1399012,20842 24852
2275290,16797 35578 43719
1846448,4920 13176 40120
3005304,9071 10108 29059 37234 38275
2214005,3919 7606 10235 11568 16797 24852 28625 36046 40021
2743278,329 8277 13176 19660 45007 47626 48857
239777,47626
610503,19348 42972
729418,27662 31238 43394 45066 46667
2796714,2314 2450 4605 4920 5373 5876 5959 6631 8193 13176 14853 17461 17652 18531 20255 21137 26790 30489 31717 34126 34969 38890 39877 41220 42265 42701 44359 44570 45007 47209 49683
189398,23909 24852 25890 31683 35986
2452789,277 1709 2977 4778 10255 13176 19246 21553 23341 24852 31102 33452 36664 43500 45217
3399348,12476 24135
457554,17581 20995 36127
2054841,419 4778 5025 21024 26572 29327 31239 37541 39408 44085 46522
2174951,16797 24852 30776 34358 38944 45603
1621167,196 35269
2487700,15424 32211 44843
2403809,12013 22935 34246
1418589,2086 5646 5876 8021 8174 13176 15889 19660 21903 25931 26209 28985 31553 35363 35951 39275 47209 49383
496478,12427 13042 31651 39657 45051
2753293,11030 34243
580211,83 9387 9963 10032 13176 21333 21938 27576 27966 28199 28985 29993 33090 33198 34380 44325 49683
3187929,5077 8580 22113 36456
326648,30827
260410,49191 49520
1901172,3957 8518 10749 13176 17533 22963 27521 40706 41950 47209
3391273,2966 9387 16797 21709 35105 37646 38456 47626 49683
128936,8580 10673 13245 16797 16826 33198 43154 47141
1842047,277 6204 11149 11826 15650 15850 22901 28690 30212 34483 43117 49363
1069537,1621 12545 13176 20113 39958 48006
2851400,21903 22281 22849 23719 33116 41356
2709728,8424 21137 25705 27845 28373 42265
347342,940 9463 12585 16213 17742 18926 19348 30320 34582
901000,1360 8309 8528 13198 13263 16262 24799 24964 25890 27086 29650 30489 32747 34034 38293 42701 47439 47766
799866,7948 10246 16083 16759 24852 30391 30450 33055 37220 42445 43394 44075
3196833,365 1695 3896 4793 6046 6532 8277 13176 21137 30442 39180 39216 41844
369340,11365 17313 35470
447077,2664 3481 4029 4478 8309 10771 12941 17224 19660 24535 24541 24799 25396 26768 36865 44233 46969 47209
2029669,3265 4149 8859 12341 21903
1907058,4920 18523 24964
2833023,44142 47766
1603580,3957 17872 27966 29574 39275
1810982,5876 23288 24964 26768 35986 47209 47590
2466449,4357 13176 21137 28535 41950 47144
1783134,14992 18288 19505 21137 24852 25705 27086 31683 35221 37496 40545 40706 46313 47209 47626 47766 49131
1512374,15399 17183 21137 21616 21903 22151 24035 24852 27845 36205 40198 42265 42342 42736 48900
837309,1069 4620 7419 8385 9551 15386 29196 29471 29526 34934 35221 38050 39844 40009 47144 47337 47374 49683
1014144,5876 6218 9000 17248 19057 22935 32304 40706 41950 45007
3248494,2091 5973 6457 11006 14218 17807 18564 29487 34466 36294 38293 40659
1638376,1126 5322 11109 15290 19446 20114 21153 22866 24852 26509 28842 33000 33370 44142
581285,2429 4451 4945 5550 8518 16083 21137 21614 21903 22474 23025 27845 31717 32018 33352 33787 34069 35221 37335 38985 41950 43504 44765 47209 47621 47626
1670257,5782 16974 21137 24852
3053159,4193 4962 5077 9438 18234 24852 30391 32689 46906 47766
711346,8424 8680 19348 19424 24852 40939
131129,21137 25533 33368
2641532,31964 49191
1791211,4097 21616 21872 21903 24852 26209 27247 36735 37646 47766
937161,4210 24964 34126
313357,9534 11520 30776 35108 42585 47626 47766
3291740,196 6184 19828 19887 26348 37710 46149
1029002,6636 24799 45007 49191 49520
2543488,8424 9387 19634 25890 26209 46979 47626 47766 47803
3096028,1868 2073 2629 3732 4595 5450 6046 6214 6687 7828 13287 13654 14237 16920 18218 23296 23734 23909 29315 32115 32741 33016 33301 36393 37354 39424 40136 44042 44799 47397 47890
89471,18292 23288 43352
3057415,4942 17316 25804 49235 49517
1153168,13176 27966 37630 39275 45007
33352,13176 20392 24964 28204 29484 35140 37067 43192 45840
2799070,9138 13176 15028 26369 27845 28476 33788 35535 36695 37646 39928 43122 48745
2092615,10957 15424 47766
1126982,29244 43928 46605
1336679,22471 25670 27730
1097296,1117
2339510,14702 26790 44310 47209
720084,8174 13176 19660 22935 29447 30967 32981 34050 39408 42828 43394 45106
1640514,15261 24964 45007 47209
777460,2078 3849 6774 12341 13176 26856 27845 35161 47209
783133,2344 6813 8277 16768 20082 21137 35946 36772 41787 44366 45066
727101,3599 5450 8467 13176 14996 24097 24852 26604 27845 27966 33731 38274 44632 46979 47626
2771643,1244 6606 8277 20995 21903 22035 24852 30391 30489 35887 38563 38567 40063 42808 44146 45356 46226 47867 49325
1917935,5025 8590 16696 20938 23549 29487 30721 38154 44267
1073441,21137 32655
2061914,4472 5450 6585 15085 16168 16773 24852 39097
3128201,8803 11365 21292
2943239,19678 22935 24852 24964 36856 37141 45007 48679 49683
2599569,23236 47977
181524,17149 23305
2536547,2091 2825 4799 4920 6532 7781 9162 12732 13225 19173 20574 21137 24024 24852 27156 27966 29594 33055 38293 39928 45633 47209 49517
3405840,4799 13176 21137 21616 21903 49235
620981,4920 8277 10017 19057 19449 22963 24184 24852 26283 27845 30489 34243 37646 40386 43122 45066
255308,12276 20686 21137 24852 27086 27548 28204 38689 38777 45633 46175
3268211,13176 13575 27966 31651
119797,27554 27845
1156416,1158 13049 19677 25302 26165 26790 28204 34969 43295 43310
2269636,1940 3896 5451 8518 10749 13176 13819 20015 20887 26096 27521 27845 28226 28597 29926 31717 33731 34126 34243 37257 44471 47209 49075
869561,6297 19057
2589375,1511 6631 15290 24852 36256 40396 41665 47209 47626 47766
3281331,5684 13176 19548 21137 25272 26309 27695 41273 47209
677574,4957 5077 7559 8309 22124 24852 27845 28465 33370 33787 36865 39475 40571 45106
1204103,635 10914 17600 33871 34739 34915 35921 43693 46842 48565
2109067,35221
616226,31096 33230 37489 44085 47683
2862257,5769 12341 12732 17902 20776 38768 39275
341544,1485 4210 9389 10912 11244 13654 18987 21938 27246 29615 31759 35625 35665 36186 43768 44245 46023
1044999,6448 16234
1725190,17902 24852 35505
1443408,8277 17038 25138 29926 30776 32177 38164 44632 49235
2956261,35951
403307,4357 5612 5785 11534 13176 21137 35321 37067 39850 43352 46584
330110,10017 24852 32320 34126 40174 47626
1420201,1160 14974
2922002,6104 21527 22035 25138 41177 49175
860422,20114 20869 27730 28842 38164 40706 47626
647823,22935 47209
2156978,3880 25854 27086 35440 35560 40332 40742 49198
2237224,329 7781 13176 17794 21137 21903 26324 47209
1829108,196
273415,1511 4945 5841 9020 10603 11520 24852 24964 26209 28842 28985 30639 42315 47626 47766 48116
1814727,5183 13966 14147 14237 30910 32747 44177
486222,2295 7379 15290 24184 38456
2769612,18564
737323,4347 8536 16920 16997 21903 21938 34631 38540 41582 45007 49227
2481713,3599 14947 38139 47672
872800,397 9515 11712 13807 25890 35855 42736
2982373,11361 12779 22476 32465 40219 40332 47766
2372360,457 13107 19057 24852 37646 41950
2648524,19311 20186 30391
931910,4605 27845 27960 30391 38777
1914289,3599 6532 8025 8952 9825 10831 13176 13870 16479 21137 21683 22025 22035 27573 27705 27845 27966 28597 28934 30252 30489 31343 32433 45763 47766
1908242,2078 7559 8277 9076 14467 27344 27845 36011 42445 44560 47209
2012487,10049 18432 24852 27344 32403 36130 49279 49610
2811928,33443
85889,7065 12817 26604 27790 33065 38444 42500
98426,7350 7520 8174 17794 18594 21903 26604 40310 47630
253558,5025 6104 6873 24852 26209 28123 28934 34969 39928 40396 42265 43165 47630
797840,14947
3040757,5450 7963 11707 13245 14833 24852 25837 40063 45448
1361573,8174 12845 13093 13819 15713 24852 25095 38321 39928 45066 45177
2816665,3464 33037 42828 43961 46003 47766
240038,2966 24852 27284 27845 28725 30391 31717 33845 35140 39275 40706 40723 45063
888040,1035 6933 8056 11374 12023 13339 17874 21019 21376 21603 24852 27772 31040 41605 45066 45645 48628
2127293,3990 5067 7644 17600 20119 21793 24852 29392 30696 34004 34050 35752 39408 40332 41557 41844 42450 44632 45064 47087
3252342,5785 8424 24852 28204 28862 30489 34969 45504 49683
1306811,6475 27966 32407
217261,7806 8174 8277 13225 18811 19084 21137 22035 24561 26790 27744 27966 29594 30119 30233 32655 32734 37067 38689 39928 42445 42828 45007
2476437,10402 16959
1147386,8277 12756 20842 21137 25513 27104 28985 30391 34126 34969 38827 41177 41220 44359 45007 45066 46620 46802 46906 47766
563948,2086 13176 19660 20345 21616 27156 27241 29370 33731 35951 42701 43295 45866
1430142,9510 10673 12916 15925 17151 19511 25466 28371 31683 34822 35976 37606 37611 42240 49144
3417730,27509 36651 47766
3038839,12253 13176 35914
2479561,3999 21137 21938 23341 24184 29127
1164149,895 2966 3873 5450 10125 13176 21709 24852 30949 32480 32566 45832
557365,21709 24852
2492200,8309 40706 45066 45123
3055281,14678 27086 33279 48679 49235
1177897,13712 19820 26553 28782 31995 36956
2319367,11874 14505 14536 23909 31087 35042 35887 42699 44799 48205 48871
3321595,7693 8153 9755 13147 32403 33351 33791 39560 42598 44156 47977
2670451,4472 6218 8277 13166 21137 21938 22935 26604 27744 27966 39275 42701 44765 45007 45123 48848
746517,932 6750 16981 27156 32139 33158 39561 43923 47766 49488
2588781,10851 21137 30391 39275
1081835,1890 4799 24184 24838 26209 26981 28985 34126 34243 38383 39349 41750 44201 45066 46654 47626
1834838,27521
1414778,8730 9387 9912 26730 30696 31610 33636 39491 44536 46023
1334220,3583 22935 24759 27325 28572
2133213,7781 8309 13176 13263 19057 23585 23650 33198 36865 43662
1074707,23322 24852 31683 32429 41787
860991,13176 39877
123088,196 12916 46149
1205678,2966 4086 4451 4799 13176 16797 24799 26209 26790 27521 31717 34448 36865 38889 39190 39877 45106 46667 47209 47223 47626 47788
3196821,8848 11182 11826 17710 21125 26166 26604
1563227,13176
3136967,9076 20842 21683 21903 24852 47626 49683
1739283,4313 5819 10673 11826 13627 17122 24852 36691 43409 43772 47144
387519,2187 3599 5134 5194 7714 12118 22035 24850 30135 32293 32691 33845 34282 37417 40199 44098 45374 48395 49416
3085206,9358 11885 21386 31759
3108266,228 5134 20460 22935 27966 28021 33572 36676 47601 47884
2650733,3957 6104 12341 19660 38490 48058
3049877,3896 4367 4920 5450 8518 13870 21903 24964 29993 31766 32740 34262 42735 45066 47626 47766
877683,21573 39055
454088,16768 34050
2059197,20393
2445591,6348 8277 11777 13176 17600 17835 19816 21137 24372 24385 26790 31717 32689 34335 39180 40268 41844 44560 47766
2522551,8518 11782 14992 20851 26209 26790 28535 30720 33401 34358 45066
737468,35378
1711474,2353 5450 21137 23273 24852 40910 48246
1729580,49111
2688224,8174
2642544,24852 27744 33527
2915768,21330 32645 33231 35538 41488 43556 46674
1683392,13629 18465 21137 24082 24838 26324 27470 30391 33352 49026
1866829,21903 35221 35914
1217574,7504 10500 13558 13974 14086 15512 18215 19734 31102 33454 34234 38511 39646 40826 43961 46184
2055709,28582
579113,2435 4920 5077 10761 11520 11865 13031 15950 16797 17429 19057 24852 26604 27966 34217 35221 45007
326941,21436 21903 38544 49478
1143705,196 13176 14414 35470 39408
3418930,8076 9203 10017 11824 14074 32959 35652 37141 39706
1334635,3481 5077 7559 8277 10106 10749 16254 21137 22935 24841 24852 31737 32139 32360 33198 36011 38108 39928 42265 43643 44375 48395
1827268,24852 27845 42445 47626
1598466,3469 23634 24118 25616 48109
2415636,6104 21903 27086 27104 36929 45007
1663126,34 4792 6023 8475 9060 31608 34503 34574 35871 39676
710315,3885 7631 9076 16797 17122 19604 20995 26604 32211
2532221,8424 17461 44910 47766
773204,45 4671 5876 15937 19068 20015 20790 24964 26209 34824 34969 39275 45957 47042 47766
2223387,8424 14711 16185 18811 19019 22825 24852 26209 27845 34448 38456 42736 46979 47766
1149108,7781 13380 15217 22290 27086 30648 33942 42504 45688 47168
567530,38768 45229
1576268,8174 9839 10246 13176 16882 18288 23288 25138
2219802,8571 16797
1682744,4920 7806 8277 11598 16797 18272 24852 25826 27344 36127 39275 41950 47209 47380
2431797,21386
444282,7361 8277 21019 21903 22035 24852 30391 30489 34262 42342 42719 47144 47626 47766 49683
1312137,2067 2962 11130 24852 25043 26209 27086 28204 33754 33787 39322 40571 41787 47626 47630
918094,22882 24838 24852 34027 35042 40332
251038,13176 21137 24964 29447 31343 47209
689726,1896 3143 3957 7175 11959 24561 27845 28963 34058 39427 43249 43662 47209
141611,5550 21295 24852 31343 38293 38689 39275
2718580,14966 24852
2023987,32139 33754 37067
1596365,5258 10326 42265 42392
3323782,1940 4047 15716 27730 34749 44475 46217
3265984,11375
779688,2086 3957 7898 9290 12916 28682
1922049,2694 15290 17794 21137 21903 22825 24964 27521 29987 39928 42244 42265 43789 44359 45007 47209 47626
2773061,2228 8518 13176 24082
3033586,7131 27548 35951
1598088,1826 4210 33198 38108
2948212,4605 5025 9519 13851 15290 19677 24852 31238 45007 45066 47766 48679 49267 49683
3175124,24852 36691
1707990,4421 12130 43205
1655760,2790 9387 12341 18078 20995 28156 43735 46755 47156 48679
459569,4920 12341 15772 16797 39275
3276526,9020 23909 24852 32740 39877
2450968,13176 13598 14678 24838 27966 31635 47209 47912 48679
346284,3318 14252 30307 32172 43631 45190
3246185,31964 43295
2290622,768 3634 4472 19204 19311
2964300,4920 11143 18811 23192 23362 24852 25513 29752 40545 42824 45223
